id,imdb_id,popularity,budget,revenue,original_title,cast,homepage,director,tagline,keywords,overview,runtime,genres,production_companies,release_date,vote_count,vote_average,release_year,budget_adj,revenue_adj,is_duplicate_title
39507,tt0092843,0.315932,0,0,The Dead,Anjelica Huston|Donal McCann|Dan O'Herlihy|Helena Carroll|Cathleen Delany,,John Huston,"A vast, merry, and uncommon tale of love.",dinner party,"An all-Irish cast (including Donal McCann, Rachael Dowling and Colm Meaney) lends authenticity and gravitas to director John Huston's final film, an elegiac take on a short story by James Joyce (from The Dubliners). After a convivial holiday dinner party (circa 1904), things begin to unravel when a husband and wife address some prickly issues concerning their marriage. The movie stars Huston's daughter, Anjelica, and was scripted by his son, Tony.",83,Drama,Zenith Entertainment|Vestron Pictures|Delta film|Channel 4|Liffey Films,9/3/87,13,6.1,1987,0.0,0.0,True
18410,tt0093793,0.313707,18000000,18532286,Project X,Matthew Broderick|Helen Hunt|Willie|William Sadler|Johnny Ray McGhee,,Jonathan Kaplan,"When the Air Force assigned Jimmy Garrett to a top secret project, he didn't know what he was in for. Neither did they.",chimp,"A young inductee into the military is given the task of looking after some chimpanzees used in the mysterious ""Project X"". Getting to know the chimps fairly well, he begins to suspect there is more to the secret project than he is being told.",108,Action|Comedy|Drama|Science Fiction,20th Century Fox,4/17/87,29,6.0,1987,34543447.885163695,35564947.53521939,True
25155,tt0094035,0.221631,0,0,The Stepfather,Terry O'Quinn|Jill Schoelen|Shelley Hack|Charles Lanyer|Stephen Shellen,,Joseph Ruben,He wanted a perfect family in a perfect town. But they couldn't measure up... Neither could the others...,male nudity|female nudity|shower|nudity|widow,"A seemingly average man, after murdering his entire family, takes on a new identity and remarries a widow with a teenage daughter in another town and prepares to do it again.",89,Drama|Horror|Mystery|Thriller,Incorporated Television Company (ITC),1/22/87,24,6.8,1987,0.0,0.0,True
14464,tt0093215,0.217263,0,4215859,Hot Pursuit,John Cusack|Robert Loggia|Jerry Stiller|Wendy Gazelle|Monte Markham,,Steven Lisberger,She promised him ten days together in paradise. He never dreamed how far he'd have to go.,boat|chase|girlfriend|smuggling|rescue,"Young Danny is following his rich girlfriend's family to the Caribbean. But suddenly he simply must make a chemistry test and cannot go with them. After they have left, he gets a leave from his professor and takes a plane to find them. But he is not quite sure where they are, and meets smugglers, crazy captains and murderers.",93,Comedy,Paramount Pictures|RKO Pictures,5/8/87,10,5.6,1987,0.0,8090572.53653881,True
15658,tt0093036,0.21302600000000002,0,0,Flowers in the Attic,Louise Fletcher|Victoria Tennant|Kristy Swanson|Jeb Stuart Adams|Ben Ryan Ganger,,Jeffrey Bloom,Home sweet home is murder.,,"After the death of her husband, a mother takes her kids off to live with their grandparents in a huge, decrepit old mansion. However, the kids are kept hidden in a room just below the attic, visited only by their mother who becomes less and less concerned about them and their failing health, and more concerned about herself and the inheritence she plans to win back from her dying father.",93,Drama|Horror|Mystery|Thriller,Fries Entertainment Films,11/20/87,25,6.9,1987,0.0,0.0,True
49038,tt0092626,0.17844000000000002,0,0,Beauty and the Beast,John Savage|Rebecca De Mornay|Yossi Graber|Michael Schneider|Carmela Marner,,Eugene Marner,The monster they feared was the prince she loved.,,"To save her father, a girl who always puts others before herself promises to live her life in a lavish castle with a strange beast.",94,Music|Romance|Family,,4/1/87,11,7.0,1987,0.0,0.0,True
871,tt0063442,1.152937,5800000,33395426,Planet of the Apes,Charlton Heston|Roddy McDowall|Kim Hunter|Maurice Evans|James Daly,,Franklin J. Schaffner,"Somewhere in the Universe, there must be something better than man!",human evolution|gorilla|bondage|space marine|chimp,Taylor and two other astronauts come out of deep hibernation to find that their ship has crashed. Escaping with little more than clothes they find that they have landed on a planet where men are pre-lingual and uncivilized while apes have learned speech and technology. Taylor is captured and taken to the city of the apes after damaging his throat so that he is silent and cannot communicate with the apes.,112,Adventure|Science Fiction|Mystery,Twentieth Century Fox Film Corporation|APJAC Productions,2/7/68,469,7.2,1968,36359988.966624,209354710.49926,True
14136,tt0064603,0.757746,0,0,The Love Bug,Dean Jones|Michele Lee|Buddy Hackett|Joe Flynn|Benson Fong,,Robert Stevenson,Herbie will honk his way into your heart.,car race|suicide attempt|sport|golden gate bridge|racecar driver,"Herbie is a car - but no ordinary car. The story follows the Volkswagen Beetle with a mind of its own from the showroom to the race track, with various close escapes in between. Three further Herbie movies were to follow.",107,Comedy|Family|Fantasy,Walt Disney Productions,12/22/68,62,5.8,1968,0.0,0.0,True
805,tt0063522,0.724527,3200000,33395426,Rosemary's Baby,Mia Farrow|John Cassavetes|Ruth Gordon|Sidney Blackmer|Maurice Evans,,Roman Polanski,Pray for Rosemary's Baby,commercial|anti-christ|contemporary setting|laundry|occult,A young couple moves into an infamous New York apartment building to start a family. Things become frightening as Rosemary begins to suspect her unborn baby isn't safe around their strange neighbors.,136,Horror|Drama|Mystery,Paramount Pictures|William Castle Productions,6/12/68,448,7.3,1968,20060683.567792498,209354710.49926,True
912,tt0063688,0.488336,4300000,0,The Thomas Crown Affair,Steve McQueen|Faye Dunaway|Paul Burke|Jack Weston|Biff McGuire,,Norman Jewison,"He was young, handsome, a millionaire - and he'd just pulled off the perfect crime! She was young, beautiful, a super sleuth - sent to investigate it!",in love with enemy|hold-up robbery|boredom|insurance salesman|business man,The young businessman Thomas Crown is bored and decides to plan a robbery and assigns a professional agent with the right information to the job. However Crown is soon betrayed yet cannot blow his cover because heâ€™s in love.,102,Romance|Crime|Thriller|Drama,United Artists|The Mirisch Corporation|Solar Productions|Simkoe,6/19/68,42,7.0,1968,26956543.5442212,0.0,True
11034,tt0071577,0.372231,6500000,26533200,The Great Gatsby,Robert Redford|Mia Farrow|Bruce Dern|Karen Black|Sam Waterston,,Jack Clayton,Gone is the romance that was so divine.,long island|crush|wealth|millionaire,"Nick Carraway, a young Midwesterner now living on Long Island, finds himself fascinated by the mysterious past and lavish lifestyle of his neighbor, the nouveau riche Jay Gatsby. He is drawn into Gatsby's circle, becoming a witness to obsession and tragedy.",144,Drama|Romance,Paramount Pictures,3/27/74,74,6.1,1974,28744845.2753424,117337342.870725,True
16938,tt0071222,0.319143,0,0,Black Christmas,Olivia Hussey|Keir Dullea|Margot Kidder|John Saxon|Marian Waldman,,Bob Clark,"If this movie doesnâ€™t make your skin crawl, itâ€™s on too tight!",winter|murder|slasher|prank telephone call|christmas horror,A sorority house is terrorized by a stranger who makes frightening phone calls and then murders the sorority sisters during Christmas break.,98,Horror|Mystery|Thriller,Film Funding Ltd. of Canada|Canadian Film Development Corporation (CFDC)|Vision IV|Famous Players|August Films,10/11/74,53,7.1,1974,0.0,0.0,True
28153,tt0071675,0.247092,0,0,It's Alive,John P. Ryan|Sharon Farrell|James Dixon|William Wellman Jr.|Shamus Locke,,Larry Cohen,There's only one thing wrong with the Davis baby....,pregnant|devil,"Heavily pregnant Lenore Davis tells her husband, Frank, that she is in labor. They leave their eleven year-old son Chris with their friend Charley and they head to the Community Hospital. Lenore feels that something is wrong and delivers a monster that kills the team in the delivery room and escapes through a skylight. Lieutenant Perkins comes to the hospital to investigate the murder and the press divulges the identity of the parents. Frank discovers a dark secret about Lenore and the baby.",91,Horror,Warner Bros.|Larco Productions,10/15/74,13,5.4,1974,0.0,0.0,True
4985,tt0071771,0.18186300000000002,0,43008075,The Longest Yard,Burt Reynolds|Eddie Albert|Ed Lauter|Bernadette Peters|Michael Conrad,,Robert Aldrich,It's Survival of the Fiercest and Funniest,prison|american football|sport,"In this rough-and-tumble yarn, actually filmed on-location at the Georgia State Prision, the cons are the heroes and the guards are the heavies. Eddie Albert is the sadistic warden who'll gladly make any sacrifice to push his guards' semi-pro football team to a national championship.",121,Crime|Comedy|Drama,Paramount Pictures,8/21/74,36,6.2,1974,0.0,190193917.14851102,True
28715,tt0071790,0.081732,0,0,Madhouse,Vincent Price|Peter Cushing|Robert Quarry|Adrienne Corri|Linda Hayden,,Jim Clark,The bad news is you have houseguests. There is no good news.,england|horror|murder|thriller|movie star,A horror movie star returns to his famous role after years in a mental institution. But the character seems to be committing murders independent of his will.,92,Crime|Horror|Mystery|Thriller,Amicus Productions|American International Pictures (AIP),3/1/74,10,5.9,1974,0.0,0.0,True
12223,tt0073747,0.292586,0,0,The Stepford Wives,Katharine Ross|Paula Prentiss|Nanette Newman|Judith Baldwin|Peter Masterson,,Bryan Forbes,Something strange is happening in the town of Stepford.,suspense|independent film|cult film|stepford wife|duringcreditsstinger,"The urban aspirant photographer Joanna Eberhart moves from Manhattan to Stepford, Connecticut with her family. Her husband Walter Eberhart decided to live in a calm suburb, but Joanna did not like the neighborhood with beautiful and perfect housewives. She becomes friend of Bobbie Markowe and Charmaine Wimperis, and when they change Joanna tries to escape.",117,Horror|Mystery|Science Fiction,Palomar Pictures|Fadsin Cinema Associates,2/12/75,24,6.5,1975,0.0,0.0,True
62697,tt0072750,0.269347,0,0,Bug,Bradford Dillman|Joanna Miles|Richard Gilliland|Jamie Smith-Jackson|Alan Fudge,,Jeannot Szwarc,Out of the worst nightmare!,fire|mutation|wall crawling|disaster,"An earthquake releases a strain of mutant cockroaches with the ability to start fires, which proceed to cause destructive chaos in a small town. The studies carried out by scientist James Parmiter, however, reveal an intent with much more far-reaching consequences.",99,Science Fiction|Horror|Mystery,Paramount Pictures|William Castle Productions,6/6/75,10,6.5,1975,0.0,0.0,True
11484,tt0073631,0.335421,0,30000000,Rollerball,James Caan|John Houseman|Maud Adams|John Beck|Moses Gunn,,Norman Jewison,"In the not-too-distant future, wars will no longer exist. But there WILL be...The Game",sports team|future|dystopia|games|rollerskating,"In a corporate-controlled future, an ultra-violent sport known as Rollerball represents the world, and one of its powerful athletes is out to defy those who want him out of the game.",125,Adventure|Action|Science Fiction,Algonquin,6/25/75,39,5.8,1975,0.0,121554635.161866,True
17346,tt0073076,0.125881,0,0,Grey Gardens,Edith Bouvier Beale|Brooks Hyers|Norman Vincent Peale|Jack Helmuth|Albert Maysles,,Ellen Hovde|Muffie Meyer|Albert Maysles|David Maysles,,woman director,"An old mother and her middle-aged daughter, the aunt and cousin of Jacqueline Kennedy Onassis, live their eccentric lives in a filthy, decaying mansion in East Hampton.",100,Documentary,Portrait Films,9/27/75,22,7.2,1975,0.0,0.0,True
32042,tt0073453,0.017468,0,0,Night Moves,Gene Hackman|Jennifer Warren|Susan Clark|Harris Yulin|Kenneth Mars,,Arthur Penn,Maybe he would find the girl... maybe he would find himself.,florida keys|suspense|divorce|private detective|neo-noir,A Los Angeles private eye finds a runaway girl and murder in the Florida Keys.,100,Mystery|Thriller,Warner Bros.|Layton Productions|Hiller Productions,6/11/75,18,6.1,1975,0.0,0.0,True
802,tt0056193,0.823779,2000000,0,Lolita,James Mason|Sue Lyon|Shelley Winters|Peter Sellers|Lois Maxwell,,Stanley Kubrick,How did they ever make a movie of â€¦,sexual obsession|hotel|depression|loss of mother|small town,"Humbert Humbert, a divorced British professor of French literature, travels to small-town America for a teaching position. He allows himself to be swept into a relationship with Charlotte Haze, his widowed and sexually famished landlady, whom he marries in order that he might gain access to her fourteen-year-old daughterâ€”Lolitaâ€”with whom he has fallen hopelessly in love, but whose affections shall be appropriated by a devious trickster named Clare Quilty.",153,Drama|Romance,Seven Arts Productions|Allied Artists|Transworld Pictures,6/13/62,168,6.9,1962,14416897.7575236,0.0,True
982,tt0056218,0.630948,2200000,0,The Manchurian Candidate,Frank Sinatra|Laurence Harvey|Angela Lansbury|Janet Leigh|Henry Silva,,John Frankenheimer,"When you've seen it all, you'll swear there's never been anything like it!",u.s. president|cold war|communist|corean war|manchuria,The Manchurian Candidate is a political thriller from American director John Frankenheimer. An American soldier is brainwashed into being a killer for the communist Russians during the Korean War.,126,Mystery|Thriller,MC Productions,10/24/62,72,7.0,1962,15858587.533276001,0.0,True
11349,tt0055824,0.6100800000000001,0,0,Cape Fear,Gregory Peck|Robert Mitchum|Polly Bergen|Lori Martin|Martin Balsam,,J. Lee Thompson,Now he had only one weapon left - murder! ...To prevent an even more shocking crime!,poison|small town|boat|ex-detainee|psychopath,"Sam Bowden witnesses a rape committed by Max Cady and testifies against him. When released after 8 years in prison, Cady begins stalking Bowden and his family but is always clever enough not to violate the law.",105,Drama|Thriller,Melville-Talbot Productions,4/12/62,40,7.0,1962,0.0,0.0,True
